NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
2765;2023;3;20;9;6;3;05;2;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;1;208,35940
2766;2023;3;20;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;118,72390
2767;2023;3;01;2;1;2;15;1;:;N;N;2;3;;;N;;;;;;;4;07;7;03;4;2;;;1;145,51660
2767;2023;3;01;2;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;147,08000
2768;2023;3;20;9;1;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;37;1;171,95370
2768;2023;3;20;9;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;02;2;10;4;2;2;17;2;161,62190
2768;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;146,24330
2769;2023;3;48;1;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;207,12130
2770;2023;3;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;2;162,64390
2770;2023;3;48;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;166,86530
2771;2023;3;20;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;185,03260
2771;2023;3;20;9;1;1;05;1;:;N;N;4;1;2;2;N;;;;;;;1;02;3;10;4;2;5;25;3;172,55600
2771;2023;3;20;9;6;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;40;3;230,60520
2771;2023;3;20;9;6;2;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;30;2;178,14490
2772;2023;3;01;2;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;152,06630
2773;2023;3;48;1;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;180,67260
2774;2023;3;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;143,33970
2775;2023;3;48;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;1;;;40;1;128,57080
2775;2023;3;48;9;6;1;09;1;:;N;S;4;1;1;2;N;;;;;;;1;02;4;04;4;1;5;40;2;122,73950
2776;2023;3;48;9;1;1;17;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;170,86570
2776;2023;3;48;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;175,30050
2777;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;164,55570
2777;2023;3;48;9;6;3;10;2;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;235,91110
2778;2023;3;20;9;6;2;17;1;:;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;117,03270
2779;2023;3;20;9;6;3;13;1;:;N;N;4;1;;;N;;;;;;;4;04;3;09;4;2;;;1;150,98810
2780;2023;3;20;3;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;27;1;134,38440
2781;2023;3;48;1;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;1;09;4;1;;;1;158,36570
2781;2023;3;48;1;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;10;4;1;;;2;162,47600
2782;2023;3;01;9;6;1;10;1;:;N;N;4;1;;;S;6;2;S;01;12;S;4;04;9;09;4;1;;;2;17,79330
2782;2023;3;01;9;1;2;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;08;4;2;1;32;1;20,53720
2782;2023;3;01;9;1;2;05;1;:;N;N;4;2;;;N;;;;;;;4;07;5;08;4;2;;;3;18,85870
2782;2023;3;01;9;6;1;04;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;19,80320
2783;2023;3;20;9;6;1;12;1;:;N;N;3;1;;;N;;;;;;;4;04;8;08;4;2;;;3;157,49920
2783;2023;3;20;9;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;7;03;2;;;;1;235,77580
2783;2023;3;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;9;01;4;2;;;2;241,90230
2784;2023;3;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;168,62670
2784;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;10;2;;;;2;173,00330
2785;2023;3;48;9;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;125,95720
2785;2023;3;48;9;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;105,85830
2785;2023;3;48;9;1;1;12;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;1;126,72150
2785;2023;3;48;9;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;110,25550
2786;2023;3;01;2;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;155,36920
2786;2023;3;01;2;1;2;17;1;:;N;N;2;3;;;N;;;;;;;4;07;2;04;2;;;;2;153,71780
2787;2023;3;20;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;140,66380
2788;2023;3;48;1;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;230,44670
2789;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;3;;;0;1;183,85790
2789;2023;3;20;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;2;159,87260
2789;2023;3;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;168,99730
2789;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;148,70250
2790;2023;3;48;1;6;2;09;1;:;N;N;4;1;;;S;6;2;S;07;99;S;2;05;5;04;4;2;;;1;235,30960
2790;2023;3;48;1;6;1;03;1;:;S;N;4;3;;;N;;;;;;;;;;;;;;;3;164,78700
2791;2023;3;20;3;1;1;13;1;:;N;N;4;2;1;4;N;;;;;;;1;02;7;03;2;;;0;1;119,38200
2791;2023;3;20;3;6;1;05;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;5;0;3;121,49820
2791;2023;3;20;3;6;1;13;1;:;N;N;4;1;2;4;N;;;;;;;1;02;7;02;2;;;0;2;135,39350
2792;2023;3;01;2;6;1;04;1;:;N;N;4;2;;;N;;;;;;;4;07;5;04;4;2;;;3;173,11120
2792;2023;3;01;2;6;2;12;1;:;N;N;4;1;;;S;6;2;S;01;1;S;2;05;5;09;4;2;;;2;164,31260
2792;2023;3;01;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;346,17820
2793;2023;3;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;185,31090
2794;2023;3;48;1;6;2;14;1;:;N;N;4;1;;;S;6;2;S;01;39;S;2;05;9;04;4;2;;;1;172,92290
2795;2023;3;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;148,35110
2795;2023;3;48;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;152,20150
2796;2023;3;20;9;1;1;05;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;4;156,63550
2797;2023;3;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;4;08;3;;;;1;186,32490
2797;2023;3;48;9;6;1;13;1;:;N;N;4;1;;;S;6;3;N;;12;S;4;04;4;09;4;1;;;2;188,36870
2797;2023;3;48;9;1;1;06;1;:;S;N;4;3;;;S;6;3;S;01;24;S;3;05;;;;;;;3;321,99830
2798;2023;3;01;9;1;3;08;2;:;N;N;4;1;1;4;N;;;;;;;1;02;7;03;4;2;1;20;1;57,91000
2798;2023;3;01;9;6;3;07;2;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;92,30720
2798;2023;3;01;9;6;1;01;2;:;N;;;;;;;;;;;;;;;;;;;;;3;55,86620
2799;2023;3;01;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;1;13,36930
2800;2023;3;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;2;267,50900
2800;2023;3;48;9;1;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;4;2;1;40;3;182,19880
2800;2023;3;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;260,74160
2801;2023;3;48;1;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;1;181,60400
2802;2023;3;48;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;178,24470
2803;2023;3;48;9;6;2;13;1;:;N;N;4;1;;;N;;;;;;;4;04;9;09;4;2;;;2;213,40550
2803;2023;3;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;10;4;2;;;1;273,45620
2804;2023;3;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;195,53730
2805;2023;3;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;122,95280
2806;2023;3;01;2;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;150,79930
2806;2023;3;01;2;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;5;;;;2;152,41940
2807;2023;3;48;1;6;3;15;2;:;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;1;217,27440
2807;2023;3;48;1;6;3;12;2;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;4;278,97470
2808;2023;3;48;1;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;170,54160
2808;2023;3;48;1;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;2;174,96790
2809;2023;3;48;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;7;10;2;;;;1;299,97810
2809;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;32;3;169,73220
2810;2023;3;01;9;1;2;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;08;1;;;0;1;65,18920
2810;2023;3;01;9;6;2;13;1;:;N;N;3;1;;;N;;;;;;;4;04;9;02;4;2;;;2;57,32010
2811;2023;3;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;149,64970
2811;2023;3;48;9;6;1;08;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;165,01870
2811;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;137,57520
2811;2023;3;48;9;1;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;1;0;1;171,90680
2812;2023;3;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;146,51030
2812;2023;3;20;9;6;3;10;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;30;2;125,51850
2812;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;1;02;3;;;50;1;148,45890
2813;2023;3;20;9;1;2;12;1;:;N;N;3;2;;;N;;;;;;;4;07;1;02;2;;;;1;152,41830
2813;2023;3;20;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;141,48460
2814;2023;3;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;152,13050
2815;2023;3;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;4;268,83450
2815;2023;3;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;38;1;185,99690
2815;2023;3;48;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;3;04;4;2;;;2;187,82810
2816;2023;3;20;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;210,62050
2816;2023;3;20;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;216,09330
2816;2023;3;20;9;1;1;06;1;:;N;N;4;2;1;5;S;1;1;S;07;21;S;1;02;8;02;4;2;5;24;3;180,89410
2817;2023;3;48;9;1;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;8;02;4;2;1;0;1;260,22870
2817;2023;3;48;9;6;1;08;1;:;N;N;4;1;;;S;6;2;S;05;33;N;4;04;9;10;4;2;;;2;307,60670
2817;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;223,69760
2817;2023;3;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;223,69760
2817;2023;3;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;223,69760
2818;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;06;4;2;1;40;1;204,81260
2818;2023;3;20;9;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;200,47450
2818;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;176,39960
2818;2023;3;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;200,47450
2818;2023;3;20;9;6;1;10;1;:;S;N;4;1;;;N;;;;;;;4;04;4;03;4;2;;;2;194,94940
2819;2023;3;20;3;1;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;38;2;139,05050
2819;2023;3;20;3;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;38;1;118,26500
2820;2023;3;48;1;6;1;12;1;:;N;S;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;35;2;214,81710
2820;2023;3;48;1;1;1;13;1;:;N;N;3;3;;;N;;;;;;;4;07;3;02;4;2;;;1;227,99510
2820;2023;3;48;1;6;1;06;1;:;S;N;4;4;1;2;N;;;;;;;1;02;2;08;4;2;3;40;3;267,12740
2821;2023;3;01;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;57,10020
2821;2023;3;01;9;1;2;12;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;03;4;2;1;40;3;26,89870
2821;2023;3;01;9;1;2;12;1;:;N;N;4;1;;;S;6;2;S;01;18;N;4;04;4;02;4;2;;;3;25,65980
2822;2023;3;20;3;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;08;4;2;1;40;2;161,09400
2822;2023;3;20;3;6;1;12;1;:;N;N;4;1;;;S;6;2;S;04;8;S;2;05;5;10;4;2;;;1;178,02630
2822;2023;3;20;3;1;1;04;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;3;196,55590
2822;2023;3;20;3;1;1;05;1;:;S;N;4;1;;;N;;;;;;;4;04;2;09;2;;;;3;164,22850
2823;2023;3;20;3;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;1;132,64490
2824;2023;3;48;1;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;04;2;;;;1;154,29860
2824;2023;3;48;1;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;158,30330
2825;2023;3;20;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;3;;;;2;123,40940
2825;2023;3;20;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;9;08;2;;;;1;120,28390
2826;2023;3;48;1;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;245,24560
2826;2023;3;48;1;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;8;04;4;2;;;1;298,49660
2826;2023;3;48;1;6;1;07;1;:;N;N;4;2;1;2;N;;;;;;;1;02;3;08;4;2;1;40;3;349,72960
2826;2023;3;48;1;1;1;07;1;:;N;N;4;2;1;2;N;;;;;;;1;02;8;04;4;2;1;40;3;391,12860
2827;2023;3;01;9;1;1;13;1;:;N;N;4;2;1;2;N;;;;;;;1;01;8;04;2;;;50;1;74,00340
2827;2023;3;01;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;9;08;4;2;;;3;59,82440
2827;2023;3;01;9;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;09;4;1;5;28;2;56,45190
2827;2023;3;01;9;1;1;06;1;:;N;N;4;2;;;N;;;;;;;4;07;5;09;4;1;;;3;100,18700
2828;2023;3;48;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;179,71920
2829;2023;3;20;3;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;2;184,49820
2829;2023;3;20;3;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;2;40;3;133,51210
2829;2023;3;20;3;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;06;3;;;;1;179,82560
2830;2023;3;48;9;1;3;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;173,81140
2830;2023;3;48;9;6;3;12;1;:;S;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;179,49100
2831;2023;3;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;4;2;;;1;78,45540
2831;2023;3;48;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;80,49170
2832;2023;3;01;2;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;9;09;4;2;1;20;2;232,05100
2832;2023;3;01;2;1;1;07;1;:;N;N;4;3;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;351,97320
2832;2023;3;01;2;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;7;04;3;;;;1;255,42450
2832;2023;3;01;2;1;1;05;1;:;S;N;4;3;;;S;6;2;S;02;0;S;2;05;5;04;4;2;;;3;212,04880
2833;2023;3;01;2;6;1;11;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;2;;;0;1;228,60520
2834;2023;3;48;1;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;07;4;2;1;0;1;175,65630
2834;2023;3;48;1;6;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;3;205,89960
2835;2023;3;48;1;6;3;09;2;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;270,69140
2836;2023;3;01;9;6;1;14;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;54,47980
2837;2023;3;01;2;1;1;05;1;:;N;S;4;2;1;2;N;;;;;;;1;01;5;09;4;2;1;48;3;185,30820
2837;2023;3;01;2;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;193,40340
2837;2023;3;01;2;1;2;11;1;:;N;N;4;3;1;2;N;;;;;;;1;02;5;04;2;;;40;1;230,56020
2837;2023;3;01;2;1;1;06;1;:;N;N;4;3;1;2;N;;;;;;;1;02;5;04;2;;;40;3;347,49030
2838;2023;3;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;2;03;4;2;;;1;152,38980
2838;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;2;156,34510
2839;2023;3;48;1;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;194,80510
2840;2023;3;20;9;6;2;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;1;164,86060
2840;2023;3;20;9;1;3;05;1;:;S;N;4;3;1;4;N;;;;;;;1;02;4;04;4;2;5;0;3;152,06710
2840;2023;3;20;9;1;3;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;04;2;;;0;2;170,82780
2841;2023;3;01;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;2;10;4;2;;;1;13,36310
2842;2023;3;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;3;;;;4;168,18430
2842;2023;3;48;9;1;1;16;1;:;N;N;2;4;;;N;;;;;;;4;07;4;02;4;2;;;1;163,92960
2843;2023;3;20;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;146,73800
2844;2023;3;48;9;1;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;01;5;08;4;2;1;68;1;191,45330
2844;2023;3;48;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;2;211,15480
2845;2023;3;20;3;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;107,67910
2845;2023;3;20;3;1;2;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;141,97110
2845;2023;3;20;3;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;124,11240
2846;2023;3;20;9;1;2;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;02;4;2;1;0;1;113,12580
2846;2023;3;20;9;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;10;4;2;5;0;2;117,92610
2846;2023;3;20;9;6;1;08;1;:;N;N;4;2;;;N;;;;;;;4;07;2;08;4;2;;;3;124,18500
2847;2023;3;48;9;1;1;12;1;:;N;N;4;1;;;S;6;2;S;03;2;S;2;05;7;03;4;2;;;3;195,17020
2847;2023;3;48;9;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;262,17530
2848;2023;3;48;9;6;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;3;03;4;2;1;0;1;104,35630
2849;2023;3;20;9;6;1;18;1;:;N;N;4;4;;;N;;;;;;;4;07;9;10;4;2;;;1;137,44970
2850;2023;3;48;9;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;125,61420
2851;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;02;4;2;1;30;2;156,07320
2851;2023;3;20;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;182,44010
2851;2023;3;20;9;6;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;182,91580
2851;2023;3;20;9;6;1;03;1;:;S;N;4;3;;;N;;;;;;;;;;;;;;;3;182,91580
2852;2023;3;01;9;1;1;12;1;:;N;N;4;1;;;S;6;2;S;01;9;S;2;05;9;08;4;2;;;1;28,74800
2853;2023;3;20;3;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;110,40820
2854;2023;3;20;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;115,10310
2854;2023;3;20;9;6;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;5;09;4;2;;;2;118,09400
2855;2023;3;48;9;1;1;05;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;288,71570
2855;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;01;1;06;4;2;1;70;1;273,38930
2855;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;2;282,32280
2855;2023;3;48;9;1;1;05;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;288,71570
2856;2023;3;48;1;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;2;205,77270
2856;2023;3;48;1;1;1;05;1;:;S;N;4;2;;;S;6;3;S;02;3;S;2;05;9;04;4;2;;;3;207,80280
2856;2023;3;48;1;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;10;4;2;1;0;1;194,08140
2857;2023;3;20;9;1;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;166,07930
2858;2023;3;48;9;6;1;06;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;4;20;1;286,94890
2859;2023;3;20;9;1;3;06;1;:;N;N;4;1;;;S;6;2;S;05;3;S;2;05;9;08;4;2;;;3;207,64780
2859;2023;3;20;9;1;3;15;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;225,16760
2859;2023;3;20;9;6;3;12;1;:;N;N;4;4;2;2;N;;;;;;;1;02;9;08;4;2;1;20;2;146,32430
2860;2023;3;20;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;2;01;4;2;;;1;131,89160
2860;2023;3;20;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;135,31870
2861;2023;3;48;9;1;1;12;1;:;N;S;4;2;1;2;N;;;;;;;1;02;4;04;4;1;1;38;2;182,43480
2861;2023;3;48;9;6;2;12;1;:;N;N;3;2;;;N;;;;;;;4;07;5;04;4;2;;;1;181,33460
2862;2023;3;01;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;97,89140
2862;2023;3;01;9;6;3;11;1;:;N;N;4;1;1;5;N;;;;;;;1;02;6;01;5;;;0;2;42,87900
2862;2023;3;01;9;6;2;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;3;65,90310
2862;2023;3;01;9;1;1;06;1;:;N;N;4;1;1;5;N;;;;;;;1;02;6;01;2;;;0;3;66,53170
2863;2023;3;01;9;1;1;13;1;:;N;S;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;43,67830
2863;2023;3;01;9;6;1;12;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;2;1;40;4;39,68140
2864;2023;3;48;9;6;2;14;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;42;1;189,37970
2865;2023;3;20;3;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;3;05;4;2;;;1;119,92180
2866;2023;3;20;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;1;09;4;1;;;1;127,36750
2866;2023;3;20;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;130,67710
2867;2023;3;48;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;3;;;40;1;246,24820
2867;2023;3;48;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;177,68400
2867;2023;3;48;9;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;35;2;210,22200
2868;2023;3;01;2;1;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;06;2;;;40;1;195,18630
2868;2023;3;01;2;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;202,22690
2868;2023;3;01;2;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;202,22690
2868;2023;3;01;2;6;2;09;1;:;N;N;1;1;1;3;S;4;2;S;07;57;S;1;02;2;09;4;2;1;0;2;202,18270
