,age,nationality,place_birth,sex,province,relationship,main_occupation,availability,search_work,search_reason,search_steps,search_method,search_months,main_activity,main_prof_situation,main_sector,contract_type,hours
5636,8,1,1,1,20,3,2.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
5637,8,1,1,1,20,2,2.0,,N,,,,,2.0,4.0,2.0,5.0,40.0
5638,17,1,2,6,48,1,9.0,,N,,,,,10.0,4.0,2.0,,
5639,5,1,1,6,20,3,5.0,,N,,,,,4.0,4.0,2.0,5.0,10.0
5640,9,1,1,6,1,3,9.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5641,10,1,1,6,20,2,1.0,,N,,,,,6.0,4.0,2.0,1.0,40.0
5642,14,1,1,6,48,1,9.0,,N,,,,,4.0,4.0,2.0,,
5643,1,1,1,1,20,3,,,,,,,,,,,,
5644,16,1,2,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,,
5645,12,1,1,1,48,1,3.0,,N,,,,,4.0,4.0,2.0,1.0,-0.0
5646,15,1,1,1,20,2,3.0,,N,,,,,8.0,3.0,,,
5647,3,1,1,6,20,3,,,,,,,,,,,,
5648,5,1,1,6,48,3,2.0,,N,,,,,9.0,4.0,2.0,5.0,35.0
5649,13,1,1,1,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5650,9,2,3,1,48,1,7.0,S,S,6.0,S,4.0,15.0,4.0,4.0,2.0,,
5651,13,1,1,6,20,2,4.0,,N,,,,,9.0,4.0,1.0,,
5652,13,1,1,1,20,1,2.0,,N,,,,,6.0,4.0,1.0,,
5653,2,1,1,6,48,3,,,,,,,,,,,,
5654,11,1,1,1,20,1,7.0,,N,,,,,3.0,3.0,,,40.0
5655,9,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,5.0,20.0
5656,6,1,1,6,48,3,3.0,,N,,,,,9.0,4.0,2.0,5.0,24.0
5657,2,1,1,6,1,3,,,,,,,,,,,,
5658,4,1,1,1,20,3,,,N,,,,,,,,,
5659,14,1,2,1,1,2,7.0,,N,,,,,2.0,4.0,2.0,,
5660,10,1,1,6,20,2,3.0,,N,,,,,4.0,4.0,2.0,1.0,0.0
5661,10,1,1,6,48,1,3.0,,N,,,,,9.0,4.0,1.0,1.0,34.0
5662,7,1,1,6,20,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,40.0
5663,3,1,1,1,48,3,,,,,,,,,,,,
5664,13,1,2,1,20,1,7.0,,N,,,,,4.0,4.0,2.0,,
5665,12,1,1,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,1.0,24.0
5666,12,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5667,12,1,2,6,20,2,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5668,10,1,1,6,48,1,9.0,S,S,6.0,S,7.0,23.0,8.0,4.0,2.0,,
5669,16,1,1,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,,
5670,1,1,1,6,48,3,,,,,,,,,,,,
5671,14,1,1,6,20,2,5.0,,N,,,,,4.0,2.0,,,
5672,14,1,1,6,1,2,4.0,,N,,,,,2.0,4.0,2.0,,
5673,8,1,1,6,48,2,4.0,,N,,,,,4.0,4.0,2.0,1.0,23.0
5674,9,1,1,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5675,5,1,1,6,20,3,,,N,,,,,,,,,
5676,11,1,1,6,1,2,4.0,,N,,,,,4.0,4.0,2.0,1.0,-0.0
5677,15,1,1,1,1,1,1.0,,N,,,,,2.0,4.0,2.0,,
5678,5,1,1,6,48,3,3.0,,N,,,,,8.0,4.0,2.0,,
5679,7,1,1,6,20,3,9.0,,N,,,,,10.0,4.0,2.0,1.0,16.0
5680,16,1,2,1,20,1,8.0,,N,,,,,4.0,4.0,2.0,,
5681,2,1,1,1,20,3,,,,,,,,,,,,
5682,11,1,1,6,48,2,5.0,,N,,,,,10.0,4.0,2.0,1.0,21.0
5683,11,1,1,6,48,1,5.0,S,S,6.0,S,5.0,42.0,4.0,4.0,2.0,,
5684,4,1,1,6,1,3,,,N,,,,,,,,,
5685,11,1,2,1,20,1,5.0,,N,,,,,4.0,4.0,2.0,,
5686,17,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,2.0,,
5687,16,1,1,6,48,2,8.0,,N,,,,,2.0,4.0,2.0,,
5688,9,1,1,6,1,2,8.0,,N,,,,,2.0,4.0,2.0,1.0,20.0
5689,13,1,2,1,48,1,5.0,,N,,,,,8.0,2.0,,,40.0
5690,17,1,2,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
5691,11,1,1,6,1,2,2.0,,N,,,,,9.0,4.0,1.0,1.0,1.0
5692,3,1,1,6,20,3,,,,,,,,,,,,
5693,12,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5694,9,2,3,6,48,4,9.0,S,S,2.0,S,4.0,24.0,10.0,4.0,2.0,6.0,8.0
5695,3,1,1,6,48,3,,,,,,,,,,,,
5696,13,1,1,6,1,3,4.0,,N,,,,,6.0,4.0,2.0,,
5697,5,1,1,6,48,3,3.0,,N,,,,,9.0,4.0,2.0,5.0,39.0
5698,15,1,1,1,20,1,1.0,,N,,,,,2.0,4.0,2.0,,
5699,2,2,1,1,20,3,,,,,,,,,,,,
5700,10,1,1,6,1,2,4.0,,N,,,,,9.0,4.0,1.0,5.0,35.0
5701,11,1,1,6,48,2,3.0,,N,,,,,5.0,2.0,,,41.0
5702,9,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,36.0
5703,10,1,1,1,48,1,7.0,,N,,,,,3.0,4.0,2.0,1.0,40.0
5704,10,1,1,1,48,2,3.0,,N,,,,,2.0,4.0,1.0,5.0,36.0
5705,16,1,2,6,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
5706,10,1,1,6,48,1,5.0,,N,,,,,8.0,4.0,2.0,1.0,1.0
5707,17,1,2,6,20,1,9.0,,N,,,,,10.0,2.0,,,
5708,9,1,1,1,1,1,5.0,,N,,,,,9.0,4.0,1.0,1.0,39.0
5709,15,1,1,6,1,2,2.0,,N,,,,,9.0,4.0,1.0,,
5710,12,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5711,4,1,1,1,20,3,,,N,,,,,,,,,
5712,15,1,2,6,20,2,8.0,,N,,,,,4.0,2.0,,,
5713,4,1,1,6,48,3,,,N,,,,,,,,,
5714,3,1,1,6,20,3,,,,,,,,,,,,
5715,16,1,1,1,1,1,7.0,,N,,,,,3.0,4.0,2.0,,
5716,1,1,1,1,20,3,,,,,,,,,,,,
5717,15,1,2,6,48,2,5.0,,N,,,,,4.0,3.0,,,
5718,9,1,1,1,20,1,3.0,,N,,,,,4.0,4.0,2.0,1.0,39.0
5719,5,1,1,1,1,3,2.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
5720,4,1,1,6,1,3,,,N,,,,,,,,,
5721,1,1,1,6,1,3,,,,,,,,,,,,
5722,4,2,3,6,48,3,,,N,,,,,,,,,
5723,14,1,1,1,20,1,7.0,,N,,,,,9.0,4.0,2.0,,
5724,16,1,1,1,1,1,6.0,,N,,,,,1.0,2.0,,,
5725,16,1,1,6,48,1,4.0,,N,,,,,2.0,4.0,2.0,,
5726,8,1,1,6,48,2,2.0,,N,,,,,9.0,2.0,,,32.0
5727,12,1,1,1,48,1,8.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5728,13,1,2,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5729,9,1,1,6,20,2,4.0,,N,,,,,9.0,4.0,1.0,1.0,25.0
5730,11,1,3,6,20,2,5.0,,N,,,,,10.0,4.0,2.0,1.0,40.0
5731,16,1,1,1,48,1,2.0,,N,,,,,4.0,4.0,2.0,,
5732,16,1,1,6,20,2,,,N,,,,,,,,,
5733,3,1,1,1,48,3,,,,,,,,,,,,
5734,13,1,1,1,48,1,3.0,,N,,,,,4.0,4.0,2.0,,
5735,7,1,1,6,20,3,5.0,,N,,,,,4.0,4.0,2.0,1.0,22.0
5736,12,1,2,1,20,1,5.0,,N,,,,,4.0,4.0,2.0,,
5737,13,1,2,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5738,6,1,1,1,20,3,3.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5739,11,1,1,6,20,1,5.0,,N,,,,,4.0,4.0,2.0,5.0,0.0
5740,17,1,1,1,48,1,2.0,,N,,,,,2.0,4.0,2.0,,
5741,16,1,2,6,1,1,,,N,,,,,,,,,
5742,13,1,3,6,1,2,9.0,,N,,,,,10.0,4.0,2.0,,
5743,13,1,1,1,20,2,2.0,,N,,,,,6.0,4.0,1.0,,
5744,8,1,1,6,48,2,4.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
5745,10,1,1,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5746,17,1,2,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,,
5747,10,1,1,1,48,1,9.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5748,12,1,1,1,20,1,8.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5749,3,1,1,6,48,3,,,,,,,,,,,,
5750,14,1,1,6,20,1,2.0,,N,,,,,9.0,4.0,1.0,,
5751,8,2,3,6,20,2,5.0,,N,,,,,10.0,4.0,2.0,6.0,39.0
5752,14,1,2,1,20,1,3.0,,N,,,,,2.0,4.0,2.0,,
5753,4,1,1,1,48,3,,,N,,,,,,,,,
5754,14,1,2,6,20,2,9.0,,N,,,,,10.0,4.0,2.0,,
5755,3,1,1,1,48,3,,,,,,,,,,,,
5756,14,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,2.0,,
5757,12,1,1,1,48,4,5.0,S,S,6.0,S,5.0,89.0,4.0,4.0,2.0,,
5758,7,1,1,6,1,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,0.0
5759,7,1,1,6,20,2,4.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5760,10,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,-0.0
5761,7,1,1,6,48,1,5.0,S,S,6.0,S,3.0,4.0,4.0,4.0,2.0,,
5762,10,1,1,6,20,2,5.0,S,S,6.0,S,4.0,11.0,5.0,4.0,2.0,,
5763,6,1,1,1,20,3,3.0,,N,,,,,2.0,4.0,2.0,5.0,39.0
5764,9,1,1,6,1,3,9.0,S,S,6.0,S,7.0,9.0,10.0,4.0,2.0,,
5765,1,1,1,6,48,3,,,,,,,,,,,,
5766,17,1,2,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
5767,4,1,1,1,48,3,,,N,,,,,,,,,
5768,9,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5769,9,1,2,6,48,2,4.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
5770,14,1,1,1,20,1,2.0,,N,,,,,9.0,4.0,1.0,,
5771,14,1,2,6,48,1,9.0,,N,,,,,10.0,4.0,2.0,,
5772,8,1,1,6,20,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,39.0
5773,3,1,1,1,20,3,,,,,,,,,,,,
5774,2,1,1,1,1,3,,,,,,,,,,,,
5775,12,1,1,6,20,1,3.0,,N,,,,,10.0,4.0,2.0,,
5776,3,2,2,6,20,3,,,,,,,,,,,,
5777,10,1,1,1,20,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5778,4,1,1,1,48,3,,,N,,,,,,,,,
5779,6,1,1,1,1,3,5.0,,N,,,,,4.0,4.0,2.0,,
5780,3,1,1,6,1,4,,,,,,,,,,,,
5781,10,1,1,6,48,1,3.0,,N,,,,,10.0,4.0,2.0,1.0,17.0
5782,7,2,3,1,1,2,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5783,5,1,1,6,48,3,3.0,,N,,,,,5.0,4.0,2.0,5.0,37.0
5784,3,1,1,1,20,3,,,,,,,,,,,,
5785,11,1,1,1,48,2,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5786,2,2,3,6,1,3,,,,,,,,,,,,
5787,9,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5788,3,1,1,1,48,3,,,,,,,,,,,,
5789,8,1,1,1,48,3,8.0,,N,,,,,10.0,4.0,2.0,,
5790,14,1,2,6,48,2,7.0,,N,,,,,2.0,4.0,2.0,,
5791,15,1,2,1,20,2,5.0,,N,,,,,10.0,2.0,,,
5792,13,1,2,6,48,2,7.0,,N,,,,,2.0,4.0,2.0,,
5793,11,1,1,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,1.0,30.0
5794,12,1,2,6,20,2,5.0,,N,,,,,10.0,4.0,2.0,,
5795,11,1,1,6,20,1,5.0,,N,,,,,10.0,4.0,2.0,1.0,20.0
5796,11,1,1,6,1,1,3.0,,N,,,,,2.0,4.0,2.0,,
5797,16,1,2,6,48,1,,,N,,,,,,,,,
5798,3,2,3,1,48,3,,,,,,,,,,,,
5799,12,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,1.0,5.0,35.0
5800,5,1,1,1,20,3,3.0,,N,,,,,10.0,4.0,2.0,,
5801,3,1,1,6,48,3,,,,,,,,,,,,
5802,2,1,1,6,20,3,,,,,,,,,,,,
5803,10,1,1,6,20,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,39.0
5804,2,1,1,6,20,3,,,,,,,,,,,,
5805,5,1,1,6,1,3,5.0,,N,,,,,4.0,4.0,2.0,,
5806,11,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,-0.0
5807,17,1,1,6,48,1,9.0,,N,,,,,2.0,4.0,2.0,,
5808,3,1,1,1,20,3,,,,,,,,,,,,
5809,9,1,1,1,20,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5810,15,1,1,6,48,1,4.0,,N,,,,,9.0,4.0,1.0,,
5811,14,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
5812,13,1,1,6,48,2,4.0,,N,,,,,7.0,1.0,,,37.0
5813,8,1,1,6,48,3,3.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5814,11,1,1,1,1,1,7.0,,N,,,,,2.0,3.0,,,40.0
5815,14,1,1,6,20,2,3.0,,N,,,,,9.0,4.0,1.0,,
5816,8,1,1,1,48,1,5.0,,N,,,,,9.0,4.0,1.0,1.0,3.0
5817,16,1,2,6,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
5818,3,1,1,6,1,3,,,,,,,,,,,,
5819,3,1,1,1,1,3,,,,,,,,,,,,
5820,3,1,1,1,1,3,,,,,,,,,,,,
5821,10,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,36.0
5822,12,1,1,6,48,2,4.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5823,11,1,1,6,20,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5824,11,1,1,6,48,2,9.0,,N,,,,,10.0,4.0,2.0,1.0,15.0
5825,3,1,1,6,48,3,,,,,,,,,,,,
5826,4,1,1,1,48,3,,,N,,,,,,,,,
5827,11,1,1,6,1,2,5.0,,N,,,,,4.0,4.0,2.0,2.0,11.0
5828,9,1,1,1,20,1,7.0,,N,,,,,3.0,2.0,,,40.0
5829,11,1,1,1,48,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5830,10,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5831,2,1,1,6,48,4,,,,,,,,,,,,
5832,12,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5833,9,1,1,1,48,1,3.0,,N,,,,,6.0,4.0,2.0,1.0,25.0
5834,13,1,3,1,1,2,2.0,,N,,,,,9.0,4.0,2.0,,
5835,12,1,1,6,48,2,5.0,,N,,,,,10.0,4.0,2.0,,
5836,15,1,2,6,48,2,4.0,,N,,,,,2.0,4.0,2.0,,
5837,2,1,1,1,20,3,,,,,,,,,,,,
5838,10,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5839,14,1,1,6,20,2,5.0,,N,,,,,4.0,4.0,2.0,,
5840,3,1,1,6,20,3,,,N,,,,,,,,,
5841,3,1,1,6,20,3,,,,,,,,,,,,
5842,16,1,1,1,48,2,7.0,,N,,,,,2.0,4.0,2.0,,
5843,10,1,1,6,1,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5844,17,1,1,6,48,1,5.0,,N,,,,,4.0,2.0,,,
5845,17,1,2,6,48,1,3.0,,N,,,,,2.0,4.0,1.0,,
5846,15,1,1,1,20,1,7.0,,N,,,,,2.0,3.0,,,
5847,6,1,1,6,48,3,5.0,,N,,,,,4.0,4.0,2.0,5.0,11.0
5848,3,1,1,6,48,3,,,,,,,,,,,,
5849,14,1,2,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,,
5850,6,2,3,1,1,3,,,N,,,,,,,,,
5851,12,2,3,1,20,1,4.0,,N,,,,,3.0,4.0,2.0,1.0,40.0
5852,11,1,1,1,20,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
5853,17,1,2,6,48,2,,,N,,,,,,,,,
5854,10,1,1,1,1,2,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5855,5,1,1,6,20,2,5.0,,N,,,,,9.0,4.0,2.0,1.0,41.0
5856,4,1,1,1,20,3,,,N,,,,,,,,,
5857,7,1,1,1,48,3,3.0,,N,,,,,2.0,4.0,2.0,1.0,6.0
5858,11,1,3,6,20,1,5.0,S,S,6.0,S,1.0,59.0,4.0,4.0,2.0,,
5859,14,1,1,1,48,2,4.0,,N,,,,,2.0,4.0,2.0,,
5860,17,1,1,6,48,1,5.0,,N,,,,,4.0,2.0,,,
5861,15,1,2,1,20,1,8.0,,N,,,,,2.0,4.0,2.0,,
5862,16,1,2,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5863,16,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
5864,14,1,1,1,48,1,3.0,,N,,,,,4.0,4.0,2.0,,
5865,12,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,2.0,1.0,40.0
5866,18,1,1,1,1,1,6.0,,N,,,,,1.0,2.0,,,
5867,15,1,1,6,48,2,9.0,,N,,,,,4.0,4.0,2.0,,
5868,4,1,1,6,1,3,,,N,,,,,,,,,
5869,11,1,1,6,48,2,5.0,,N,,,,,4.0,2.0,,,42.0
5870,14,1,1,1,20,1,4.0,,N,,,,,4.0,4.0,2.0,,
5871,17,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5872,17,1,1,1,20,1,4.0,,N,,,,,2.0,4.0,2.0,,
5873,16,1,2,6,48,2,,,N,,,,,,,,,
5874,16,1,2,1,20,1,8.0,,N,,,,,4.0,2.0,,,
5875,3,1,1,6,20,3,,,N,,,,,,,,,
5876,5,1,1,1,1,3,,,N,,,,,,,,,
5877,10,1,1,1,48,1,4.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5878,11,1,1,6,20,1,5.0,,N,,,,,4.0,4.0,2.0,,
5879,11,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,1.0,5.0,36.0
5880,15,1,1,1,20,1,2.0,,N,,,,,9.0,4.0,1.0,,
5881,8,1,2,1,48,1,2.0,,N,,,,,8.0,4.0,2.0,1.0,0.0
5882,9,1,1,6,1,2,5.0,S,S,6.0,S,7.0,3.0,4.0,4.0,2.0,,
5883,5,1,1,6,20,3,,,N,,,,,,,,,
5884,5,1,1,1,48,3,,,N,,,,,,,,,
5885,15,1,2,1,48,1,7.0,,N,,,,,3.0,2.0,,,
5886,12,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5887,12,1,1,6,1,1,5.0,S,S,6.0,S,4.0,32.0,4.0,4.0,2.0,,
5888,18,1,2,6,1,1,9.0,,N,,,,,10.0,4.0,2.0,,
5889,4,1,1,6,48,3,9.0,,N,,,,,4.0,4.0,2.0,,
5890,12,1,2,6,1,2,3.0,,N,,,,,10.0,4.0,2.0,1.0,40.0
5891,14,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
5892,2,1,1,6,48,3,,,,,,,,,,,,
5893,16,1,2,1,48,1,4.0,,N,,,,,2.0,4.0,2.0,,
5894,10,1,1,1,48,3,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5895,3,1,1,1,1,3,,,,,,,,,,,,
5896,13,1,1,6,48,1,9.0,,N,,,,,4.0,4.0,2.0,1.0,24.0
5897,12,1,1,1,48,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,39.0
5898,11,1,1,1,20,1,3.0,,N,,,,,4.0,4.0,2.0,1.0,34.0
5899,2,1,1,1,48,3,,,,,,,,,,,,
5900,5,1,1,1,20,3,9.0,,N,,,,,4.0,4.0,2.0,,
5901,15,1,1,6,20,1,9.0,,N,,,,,2.0,4.0,2.0,,
5902,2,1,1,1,48,3,,,,,,,,,,,,
5903,12,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,2.0,1.0,36.0
5904,18,1,1,6,1,1,,,N,,,,,,,,,
5905,11,1,1,6,20,2,2.0,,N,,,,,8.0,2.0,,,40.0
5906,12,1,1,1,48,1,8.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5907,11,1,1,1,20,2,2.0,,N,,,,,8.0,4.0,2.0,1.0,-0.0
5908,11,1,1,6,48,1,3.0,,N,,,,,4.0,4.0,2.0,1.0,38.0
5909,15,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5910,10,1,2,6,20,1,4.0,,N,,,,,6.0,4.0,2.0,,
5911,11,1,1,1,20,1,1.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
5912,15,1,2,1,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
5913,17,1,1,6,48,1,4.0,,N,,,,,2.0,4.0,2.0,,
5914,13,1,1,6,48,1,9.0,,N,,,,,10.0,4.0,2.0,,
5915,13,1,1,6,48,2,4.0,,N,,,,,9.0,4.0,1.0,,
5916,9,1,1,6,20,1,5.0,S,S,4.0,S,5.0,26.0,4.0,4.0,2.0,1.0,11.0
5917,13,1,1,6,20,1,3.0,,N,,,,,4.0,4.0,2.0,,
5918,14,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,1.0,,
5919,10,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
5920,6,1,1,1,1,3,7.0,,N,,,,,2.0,4.0,2.0,,
5921,17,1,2,6,48,1,4.0,,N,,,,,4.0,4.0,2.0,,
5922,10,1,1,6,20,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,0.0
5923,12,1,1,1,20,1,7.0,,N,,,,,4.0,4.0,2.0,1.0,17.0
5924,2,1,1,6,48,3,,,,,,,,,,,,
5925,15,1,2,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
5926,11,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,1.0,1.0,37.0
5927,14,1,1,6,1,1,7.0,,N,,,,,4.0,4.0,2.0,,
5928,15,1,2,6,48,2,9.0,,N,,,,,8.0,4.0,2.0,,
5929,10,1,1,1,48,1,4.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5930,11,1,3,6,1,2,5.0,S,S,6.0,S,8.0,77.0,8.0,4.0,2.0,,
5931,14,1,1,1,1,2,7.0,,N,,,,,2.0,4.0,2.0,,
5932,18,1,1,6,48,1,,,N,,,,,,,,,
5933,8,2,3,6,1,2,5.0,S,S,6.0,S,6.0,41.0,10.0,4.0,2.0,,
5934,3,1,1,6,20,3,,,N,,,,,,,,,
5935,3,1,1,6,48,3,,,,,,,,,,,,
5936,9,1,1,6,48,2,9.0,S,S,3.0,S,4.0,3.0,8.0,4.0,2.0,1.0,6.0
5937,11,1,2,1,48,1,4.0,,N,,,,,4.0,4.0,2.0,,
5938,9,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,37.0
5939,14,1,2,6,1,2,9.0,,N,,,,,10.0,4.0,2.0,,
5940,10,1,1,6,20,2,5.0,,N,,,,,4.0,4.0,2.0,1.0,33.0
5941,7,1,1,1,20,3,7.0,,N,,,,,3.0,4.0,2.0,1.0,-0.0
5942,15,1,2,6,1,2,5.0,,N,,,,,9.0,4.0,2.0,,
5943,5,1,1,1,48,3,3.0,,N,,,,,10.0,4.0,2.0,2.0,4.0
5944,14,1,2,1,48,1,7.0,,N,,,,,4.0,4.0,2.0,,
5945,9,1,2,6,20,1,4.0,S,S,6.0,S,5.0,10.0,4.0,4.0,2.0,,
5946,13,1,1,1,20,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,32.0
5947,10,1,1,6,20,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
5948,12,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5949,11,1,1,6,20,2,5.0,S,S,6.0,S,7.0,8.0,4.0,4.0,2.0,,
5950,18,1,2,1,48,1,7.0,,N,,,,,3.0,4.0,2.0,,
5951,9,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5952,3,1,1,6,48,4,,,,,,,,,,,,
5953,5,1,1,6,1,3,,,N,,,,,,,,,
5954,6,1,1,6,48,3,2.0,,N,,,,,9.0,4.0,1.0,5.0,35.0
5955,6,1,1,6,48,3,4.0,,N,,,,,3.0,4.0,2.0,,
5956,3,1,1,6,20,3,,,,,,,,,,,,
5957,9,2,3,6,1,2,9.0,,N,,,,,4.0,4.0,2.0,1.0,27.0
5958,8,1,1,1,20,3,8.0,,N,,,,,2.0,4.0,2.0,,
5959,17,1,2,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
5960,1,1,1,1,20,3,,,,,,,,,,,,
5961,2,1,1,1,48,3,,,,,,,,,,,,
5962,3,1,1,6,20,3,,,,,,,,,,,,
5963,4,1,1,6,48,3,,,N,,,,,,,,,
5964,4,1,2,1,1,3,,,N,,,,,,,,,
5965,11,1,1,1,20,1,8.0,,N,,,,,4.0,2.0,,,45.0
5966,10,2,3,6,20,1,5.0,,N,,,,,1.0,4.0,2.0,,
5967,13,1,1,6,20,2,5.0,,N,,,,,4.0,4.0,2.0,,
5968,16,1,1,1,48,1,3.0,,N,,,,,2.0,4.0,2.0,,
5969,8,1,1,1,48,2,7.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5970,8,2,3,6,1,1,4.0,,N,,,,,8.0,4.0,2.0,1.0,39.0
5971,11,1,1,6,1,1,9.0,,N,,,,,8.0,4.0,2.0,1.0,1.0
5972,14,1,1,1,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
5973,15,1,1,1,20,1,7.0,,N,,,,,4.0,4.0,2.0,,
5974,16,1,1,1,48,1,7.0,,N,,,,,3.0,2.0,,,
5975,14,1,2,6,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
5976,14,1,1,1,48,1,4.0,,N,,,,,6.0,4.0,2.0,,
5977,8,2,3,1,48,1,7.0,,N,,,,,4.0,2.0,,,39.0
5978,11,1,1,1,20,1,2.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
5979,12,1,1,6,48,1,3.0,,N,,,,,9.0,4.0,1.0,1.0,39.0
5980,12,1,1,1,48,1,8.0,,N,,,,,4.0,1.0,,,40.0
5981,5,1,1,6,1,3,5.0,,N,,,,,4.0,4.0,2.0,,
5982,12,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,1.0,5.0,36.0
5983,8,2,3,6,48,2,5.0,S,S,6.0,S,7.0,51.0,4.0,4.0,2.0,,
5984,15,1,2,6,48,1,5.0,,N,,,,,10.0,2.0,,,
5985,9,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,34.0
